Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-07-15 00:00:00-04:00,272.3484848336769,272.8410393972171,270.25274061696695,271.41168212890625,22604200,0.0,0.0
2021-07-16 00:00:00-04:00,272.4160343131593,274.37655547016755,269.8953474123771,271.1412048339844,26186800,0.0,0.0
2021-07-19 00:00:00-04:00,269.3835065978364,270.77422440288206,265.056855180452,267.52923583984375,32935600,0.0,0.0
2021-07-20 00:00:00-04:00,268.5143352713567,271.3537152113503,266.80492468426036,269.76019287109375,26259700,0.0,0.0
2021-07-21 00:00:00-04:00,269.3545452968825,271.88487017645934,267.7996622499302,271.76898193359375,24364300,0.0,0.0
2021-07-22 00:00:00-04:00,274.1255324160335,276.6172480569608,273.71992348023304,276.3468322753906,23384100,0.0,0.0
2021-07-23 00:00:00-04:00,277.5346515878261,280.0649764107566,276.69443237275715,279.7559509277344,22768100,0.0,0.0
2021-07-26 00:00:00-04:00,279.10891909383747,279.7753060682077,276.8297046974641,279.1571960449219,23176100,0.0,0.0
2021-07-27 00:00:00-04:00,279.52410519288435,279.66896547260717,273.2659053240693,276.7330322265625,33604100,0.0,0.0
2021-07-28 00:00:00-04:00,279.09922711416823,280.2195293269949,274.11582601839666,276.4240417480469,33566900,0.0,0.0
2021-07-29 00:00:00-04:00,276.4433776384405,278.7419264472982,276.288850129018,276.6944885253906,18168300,0.0,0.0
2021-07-30 00:00:00-04:00,275.4100159116341,276.8490109491029,274.1931302179792,275.1589050292969,20944800,0.0,0.0
2021-08-02 00:00:00-04:00,276.559262967125,276.9552341796098,274.02893765754214,275.0719909667969,16267400,0.0,0.0
2021-08-03 00:00:00-04:00,275.65138333201537,277.3994328989048,274.27997051129483,277.2931823730469,17879000,0.0,0.0
2021-08-04 00:00:00-04:00,276.42404915109404,277.74715583824053,274.9077757253848,276.7041320800781,16191300,0.0,0.0
2021-08-05 00:00:00-04:00,277.06142383162046,279.71730399952617,276.3081208174658,279.6110534667969,13900200,0.0,0.0
2021-08-06 00:00:00-04:00,278.63563242237024,279.5917398214554,277.7760789024282,279.5531005859375,16589300,0.0,0.0
2021-08-09 00:00:00-04:00,279.83329696760063,281.5716801206908,277.9596911719012,278.4618835449219,16117600,0.0,0.0
2021-08-10 00:00:00-04:00,278.91568848390904,279.35029883659456,275.43892355483007,276.636474609375,18616600,0.0,0.0
2021-08-11 00:00:00-04:00,277.3801402153559,278.7805253038503,276.0763384903963,277.1290588378906,13955900,0.0,0.0
2021-08-12 00:00:00-04:00,276.82007809014544,280.04576288003227,276.5399951027244,279.8912353515625,14561300,0.0,0.0
2021-08-13 00:00:00-04:00,279.57249216508205,282.8754253869532,279.3986303062148,282.8271484375,18249000,0.0,0.0
2021-08-16 00:00:00-04:00,283.15546614888757,284.7296835116026,280.09394760339165,284.5172119140625,22507600,0.0,0.0
2021-08-17 00:00:00-04:00,282.38289789800046,283.3872824337196,281.1177058396398,283.04925537109375,20075300,0.0,0.0
2021-08-18 00:00:00-04:00,282.5847535147811,285.2747454570945,280.8720411523662,281.3171691894531,21813000,0.56,0.0
2021-08-19 00:00:00-04:00,279.34332511355393,287.839061137525,279.2949557339949,287.1617126464844,29850500,0.0,0.0
2021-08-20 00:00:00-04:00,290.0161620223418,295.9380140450742,288.40990321723297,294.50592041015625,40817600,0.0,0.0
2021-08-23 00:00:00-04:00,293.4318927580328,295.51227784777274,292.0772254574719,294.78656005859375,22830200,0.0,0.0
2021-08-24 00:00:00-04:00,295.14455649009165,295.75416411720346,292.22234368388376,292.822265625,18175800,0.0,0.0
2021-08-25 00:00:00-04:00,294.4478620221924,294.7284811462343,290.693507101477,292.2320251464844,20006100,0.0,0.0
2021-08-26 00:00:00-04:00,291.2450342127576,292.6384146370942,289.27110321955627,289.40655517578125,17666100,0.0,0.0
2021-08-27 00:00:00-04:00,289.3097679469551,291.1289050222775,287.2196974474057,290.0161437988281,22605700,0.0,0.0
2021-08-30 00:00:00-04:00,291.3708023601306,294.37044130921845,291.31274730875384,293.7608337402344,16348100,0.0,0.0
2021-08-31 00:00:00-04:00,294.5640040245376,294.6414009234125,291.7385299783542,292.1062316894531,26285300,0.0,0.0
2021-09-01 00:00:00-04:00,293.0641370435522,295.3090307450356,291.72881183267793,292.05780029296875,18983800,0.0,0.0
2021-09-02 00:00:00-04:00,292.4157719346199,293.53818897227757,290.4611539773287,291.3997497558594,16285600,0.0,0.0
2021-09-03 00:00:00-04:00,291.2450305839683,292.8029200030928,290.53868422414,291.39019775390625,14747900,0.0,0.0
2021-09-07 00:00:00-04:00,291.264417395407,291.34181429788396,288.5453971793564,290.4612731933594,17180400,0.0,0.0
2021-09-08 00:00:00-04:00,290.0742243166977,290.8773389745254,287.8390159882199,290.49029541015625,15046800,0.0,0.0
2021-09-09 00:00:00-04:00,291.08055265822435,292.3578229597053,287.38422323857367,287.6261291503906,19927000,0.0,0.0
2021-09-10 00:00:00-04:00,288.7582677272122,290.20970322785337,285.81668351097755,286.135986328125,19633400,0.0,0.0
2021-09-13 00:00:00-04:00,287.9164091252672,288.8743766317561,284.5587538333427,287.3745422363281,23652900,0.0,0.0
2021-09-14 00:00:00-04:00,289.86129826524393,291.6320658371256,288.44857619930013,290.0838623046875,21853400,0.0,0.0
2021-09-15 00:00:00-04:00,293.44152890282754,295.4348310648799,292.04814862048624,294.9510192871094,28356300,0.0,0.0
2021-09-16 00:00:00-04:00,293.9253819269781,295.4251868367225,291.02251085299673,295.3381042480469,19550800,0.0,0.0
2021-09-17 00:00:00-04:00,294.32208461521674,294.641387411537,289.83229691858133,290.1612854003906,41372500,0.0,0.0
2021-09-20 00:00:00-04:00,286.73585039423017,289.0484846659132,280.1463369138932,284.7715759277344,38278700,0.0,0.0
2021-09-21 00:00:00-04:00,286.116600717477,287.90671013366995,284.54905534130063,285.2554016113281,22364100,0.0,0.0
2021-09-22 00:00:00-04:00,287.1230359542551,290.50003374498624,284.974909823731,288.9131164550781,26626300,0.0,0.0
2021-09-23 00:00:00-04:00,289.1742627352264,291.15787891906757,287.8969927436246,289.86126708984375,18604600,0.0,0.0
2021-09-24 00:00:00-04:00,288.5744387428514,290.0935855729012,287.316510162556,289.6581726074219,14999000,0.0,0.0
2021-09-27 00:00:00-04:00,286.55209387487736,286.8713966997441,283.4556862535076,284.6458740234375,23571700,0.0,0.0
2021-09-28 00:00:00-04:00,280.41731233941005,281.3655941145133,273.59557765271893,274.34063720703125,43186200,0.0,0.0
2021-09-29 00:00:00-04:00,275.86953729559986,277.4854524231116,273.84720719970346,274.8051452636719,26353700,0.0,0.0
2021-09-30 00:00:00-04:00,276.4597529494466,278.5111104233901,272.5021756474461,272.79248046875,32343600,0.0,0.0
2021-10-01 00:00:00-04:00,272.9859668378756,280.59150373187396,272.1828522383653,279.739990234375,30086300,0.0,0.0
2021-10-04 00:00:00-04:00,278.0950532665713,278.43372747696765,271.1765495236149,273.9439392089844,31350700,0.0,0.0
2021-10-05 00:00:00-04:00,274.85345213293385,280.99786745988877,274.85345213293385,279.4109802246094,24993000,0.0,0.0
2021-10-06 00:00:00-04:00,276.52741998911324,284.12326974758565,276.2661722961501,283.6200866699219,28002600,0.0,0.0
2021-10-07 00:00:00-04:00,285.62307470902675,287.0358261668495,284.4038892769978,285.30377197265625,20430500,0.0,0.0
2021-10-08 00:00:00-04:00,286.62941133649093,287.0358261668495,284.24906598588615,285.30377197265625,17685700,0.0,0.0
2021-10-11 00:00:00-04:00,283.43630345045904,288.322790569449,283.2717944538559,284.7038879394531,19298600,0.0,0.0
2021-10-12 00:00:00-04:00,285.7778978395012,285.874666087582,282.88471325788174,283.3975524902344,17974100,0.0,0.0
2021-10-13 00:00:00-04:00,285.36191594446814,287.65517944527,283.98787726360524,286.7165832519531,23416300,0.0,0.0
2021-10-14 00:00:00-04:00,289.5226329431941,293.4511821777656,288.1873077249307,292.9480285644531,27262900,0.0,0.0
2021-10-15 00:00:00-04:00,292.55135765925456,294.5930591035775,290.7902753674663,294.3608093261719,25384800,0.0,0.0
2021-10-18 00:00:00-04:00,293.7414733301012,298.2312310200671,292.88995992436827,297.3410339355469,22729300,0.0,0.0
2021-10-19 00:00:00-04:00,298.3666899206171,299.28591445947495,297.2732707222866,298.2505798339844,17682100,0.0,0.0
2021-10-20 00:00:00-04:00,299.1988331686893,299.67298873049015,296.1991946233015,297.4571228027344,16537100,0.0,0.0
2021-10-21 00:00:00-04:00,297.2249349952262,300.9502619908337,296.44113276271713,300.6986999511719,16918100,0.0,0.0
2021-10-22 00:00:00-04:00,300.35032585775446,301.0179884292561,297.8344988739321,299.1504821777344,17449300,0.0,0.0
2021-10-25 00:00:00-04:00,299.344027778111,299.382740991033,296.5379251966183,298.15386962890625,17554500,0.0,0.0
2021-10-26 00:00:00-04:00,300.9309624270938,302.28562966394617,298.6086715168423,300.06976318359375,28107300,0.0,0.0
2021-10-27 00:00:00-04:00,305.769065317171,315.5420698297333,305.769065317171,312.7069396972656,52588700,0.0,0.0
2021-10-28 00:00:00-04:00,313.82938350979595,314.35190857919804,310.95553992238246,313.8487548828125,26297900,0.0,0.0
2021-10-29 00:00:00-04:00,313.63584003415747,321.25103298902206,313.4132759770589,320.8833312988281,34766000,0.0,0.0
2021-11-01 00:00:00-04:00,320.63179965423285,320.7575954696081,315.80336647028275,318.70623779296875,27073200,0.0,0.0
2021-11-02 00:00:00-04:00,319.615746287968,322.6540985408013,319.31578533683205,322.3444519042969,26487100,0.0,0.0
2021-11-03 00:00:00-04:00,323.089541540339,324.0571652224182,319.94476457358155,323.1863098144531,21500100,0.0,0.0
2021-11-04 00:00:00-04:00,322.112189719001,325.6440094634268,318.8416176797241,325.5472412109375,23992200,0.0,0.0
2021-11-05 00:00:00-04:00,327.5502549213487,327.82118833215054,323.592678174856,325.1795654296875,22570100,0.0,0.0
2021-11-08 00:00:00-05:00,326.3793370903595,326.7180111614452,323.61194854333104,326.0793762207031,20897000,0.0,0.0
2021-11-09 00:00:00-05:00,326.1955986145931,327.7534880662082,323.6991425589229,325.07318115234375,21307400,0.0,0.0
2021-11-10 00:00:00-05:00,323.7378341293523,323.79588918284475,319.23839030651203,320.0898742675781,25500900,0.0,0.0
2021-11-11 00:00:00-05:00,320.52532546851364,322.9637263705038,319.80929343616174,321.6671142578125,16849800,0.0,0.0
2021-11-12 00:00:00-05:00,323.10890289071614,326.31173481669066,322.9831070912228,325.8182373046875,23831000,0.0,0.0
2021-11-15 00:00:00-05:00,326.6116778913146,326.9406663714479,323.21530960920296,325.18927001953125,16723000,0.0,0.0
2021-11-16 00:00:00-05:00,324.81192888739275,329.6403914141883,324.64744938867244,328.5179443359375,20886800,0.0,0.0
2021-11-17 00:00:00-05:00,328.56639143125483,331.7169218037687,327.65515874144324,328.7408752441406,19053400,0.62,0.0
2021-11-18 00:00:00-05:00,327.8296493909569,331.968980623258,326.8020941377926,330.8250732421875,22463500,0.0,0.0
2021-11-19 00:00:00-05:00,332.1531473880695,334.53784815102716,331.72661169602117,332.6087341308594,21963400,0.0,0.0
2021-11-22 00:00:00-05:00,334.07245071718984,338.9679066311666,329.15761757937406,329.4290466308594,31031100,0.0,0.0
2021-11-23 00:00:00-05:00,326.73424772758557,329.0608170788897,323.35107201150885,327.344970703125,30427600,0.0,0.0
2021-11-24 00:00:00-05:00,325.98778479533405,327.81025009025836,323.6903259484439,327.5679016113281,21661300,0.0,0.0
2021-11-26 00:00:00-05:00,324.11683442028453,327.58725133037314,318.07750018241677,319.5897521972656,24217200,0.0,0.0
2021-11-29 00:00:00-05:00,324.6887789094433,328.6535962110915,324.49488830576917,326.3270568847656,28563500,0.0,0.0
